"","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.response_0","Answer.responseValue_0","Answer.responseSide_0","Answer.langCondition_0","Answer.objCondition_0","Answer.word_0","Answer.criticalSimple_0","Answer.criticalComplicated_0","Answer.response_1","Answer.responseValue_1","Answer.responseSide_1","Answer.langCondition_1","Answer.objCondition_1","Answer.word_1","Answer.criticalSimple_1","Answer.criticalComplicated_1","Answer.response_2","Answer.responseValue_2","Answer.responseSide_2","Answer.langCondition_2","Answer.objCondition_2","Answer.word_2","Answer.criticalSimple_2","Answer.criticalComplicated_2","Answer.response_3","Answer.responseValue_3","Answer.responseSide_3","Answer.langCondition_3","Answer.objCondition_3","Answer.word_3","Answer.criticalSimple_3","Answer.criticalComplicated_3","Answer.response_4","Answer.responseValue_4","Answer.responseSide_4","Answer.langCondition_4","Answer.objCondition_4","Answer.word_4","Answer.criticalSimple_4","Answer.criticalComplicated_4","Answer.response_5","Answer.responseValue_5","Answer.responseSide_5","Answer.langCondition_5","Answer.objCondition_5","Answer.word_5","Answer.criticalSimple_5","Answer.criticalComplicated_5","Answer.about","Answer.comment","workerids"
"175","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","358010RM5ET4WBHEZAK8UYLPYE6VXY","Submitted","Fri Sep 26 18:47:48 PDT 2014","Thu Sep 11 18:45:56 PDT 2014","Thu Sep 11 18:47:48 PDT 2014",NA,NA,NA,NA,NA,"""1-1""","""simple""","""right""","""one""","""1-5""","""dut""","""1-1""","""5-4""","""5-5""","""complex""","""left""","""five""","""1-5""","""napanobigan""","""1-3""","""5-5""","""5-6""","""complex""","""right""","""three""","""1-5""","""totigir""","""1-2""","""5-6""","""5-1""","""complex""","""right""","""three""","""1-5""","""minunid""","""1-5""","""5-1""","""1-6""","""simple""","""left""","""one""","""1-5""","""kug""","""1-6""","""5-8""","""1-7""","""simple""","""left""","""five""","""1-5""","""dotubamumog""","""1-7""","""5-3""","""choosing the object i think fits the given name better""","""no""","175"
"176","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3COPXFW7XBCL7RLBEFWKYCO5GHRKPE","Submitted","Fri Sep 26 18:48:01 PDT 2014","Thu Sep 11 18:47:18 PDT 2014","Thu Sep 11 18:48:01 PDT 2014",NA,NA,NA,NA,NA,"""1-4""","""simple""","""left""","""five""","""1-5""","""gotukidugan""","""1-4""","""5-1""","""5-3""","""complex""","""right""","""three""","""1-5""","""mogipum""","""1-2""","""5-3""","""1-7""","""simple""","""left""","""five""","""1-5""","""danonubinad""","""1-7""","""5-2""","""1-3""","""simple""","""left""","""three""","""1-5""","""tominid""","""1-3""","""5-5""","""5-8""","""complex""","""right""","""one""","""1-5""","""gup""","""1-5""","""5-8""","""5-4""","""complex""","""right""","""one""","""1-5""","""kug""","""1-6""","""5-4""","""relating words and shapes""","""none""","176"
"177","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","354GIDR5ZB6G6KANT17C0R8OUBA00I","Submitted","Fri Sep 26 18:48:33 PDT 2014","Thu Sep 11 18:47:29 PDT 2014","Thu Sep 11 18:48:33 PDT 2014",NA,NA,NA,NA,NA,"""1-8""","""simple""","""left""","""five""","""1-5""","""nimonodanad""","""1-8""","""5-7""","""5-6""","""complex""","""right""","""five""","""1-5""","""tomitugipim""","""1-1""","""5-6""","""1-3""","""simple""","""right""","""one""","""1-5""","""gog""","""1-3""","""5-2""","""5-8""","""complex""","""left""","""three""","""1-5""","""pabunur""","""1-2""","""5-8""","""5-3""","""complex""","""right""","""one""","""1-5""","""tib""","""1-6""","""5-3""","""5-5""","""complex""","""right""","""three""","""1-5""","""gukimup""","""1-7""","""5-5""","""the inference of made up words and their objects""","""""","177"
"178","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","37Q970SNZE8GEIFHYMUWO2XHUVY1S8","Submitted","Fri Sep 26 18:48:47 PDT 2014","Thu Sep 11 18:47:43 PDT 2014","Thu Sep 11 18:48:47 PDT 2014",NA,NA,NA,NA,NA,"""5-6""","""complex""","""right""","""one""","""1-5""","""kig""","""1-1""","""5-6""","""1-7""","""simple""","""left""","""one""","""1-5""","""dut""","""1-7""","""5-2""","""5-8""","""complex""","""right""","""three""","""1-5""","""gumipag""","""1-4""","""5-8""","""5-3""","""complex""","""left""","""five""","""1-5""","""donudatomog""","""1-6""","""5-3""","""5-1""","""complex""","""left""","""five""","""1-5""","""bapimuganad""","""1-5""","""5-1""","""5-4""","""complex""","""left""","""three""","""1-5""","""nogopum""","""1-3""","""5-4""","""PLACING NAMES TO OBJECTS""","""N/A""","178"
"179","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3XLBSAQ9Z4CRQGGXIU5DL5LXKWXZ77","Submitted","Fri Sep 26 18:48:48 PDT 2014","Thu Sep 11 18:47:11 PDT 2014","Thu Sep 11 18:48:48 PDT 2014",NA,NA,NA,NA,NA,"""1-4""","""simple""","""left""","""one""","""1-5""","""gan""","""1-4""","""5-6""","""5-4""","""complex""","""left""","""five""","""1-5""","""dunodonabup""","""1-5""","""5-4""","""1-7""","""simple""","""left""","""one""","""1-5""","""mup""","""1-7""","""5-3""","""5-5""","""complex""","""left""","""three""","""1-5""","""nupidax""","""1-2""","""5-5""","""5-8""","""complex""","""left""","""three""","""1-5""","""bikigir""","""1-1""","""5-8""","""5-1""","""complex""","""left""","""five""","""1-5""","""patokugunid""","""1-3""","""5-1""","""guessing words for different shapes""","""thx""","179"
"180","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3E13VNJ1NNVRK4CLTA0IK0RULXWI1X","Submitted","Fri Sep 26 18:49:32 PDT 2014","Thu Sep 11 18:48:35 PDT 2014","Thu Sep 11 18:49:32 PDT 2014",NA,NA,NA,NA,NA,"""5-4""","""complex""","""left""","""three""","""1-5""","""pabutud""","""1-7""","""5-4""","""5-3""","""complex""","""left""","""one""","""1-5""","""mig""","""1-8""","""5-3""","""5-2""","""complex""","""right""","""one""","""1-5""","""dax""","""1-1""","""5-2""","""1-5""","""simple""","""left""","""five""","""1-5""","""nugumunamog""","""1-5""","""5-6""","""5-1""","""complex""","""left""","""five""","""1-5""","""pugabakutib""","""1-6""","""5-1""","""5-7""","""complex""","""left""","""three""","""1-5""","""nodogog""","""1-2""","""5-7""","""to see what we think words mean""","""no""","180"
"181","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3VNXK88KKCIEVFZGWUEUEVZ7RBGV9G","Submitted","Fri Sep 26 18:49:37 PDT 2014","Thu Sep 11 18:47:21 PDT 2014","Thu Sep 11 18:49:37 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""left""","""one""","""1-5""","""nop""","""1-6""","""5-1""","""5-4""","""complex""","""left""","""one""","""1-5""","""kig""","""1-7""","""5-4""","""5-5""","""complex""","""right""","""three""","""1-5""","""gopibup""","""1-4""","""5-5""","""5-3""","""complex""","""right""","""five""","""1-5""","""ninumudunad""","""1-2""","""5-3""","""5-7""","""complex""","""right""","""five""","""1-5""","""badomigudax""","""1-1""","""5-7""","""1-8""","""simple""","""right""","""three""","""1-5""","""gitigan""","""1-8""","""5-6""","""weird words (nonsensical?)  connecting them to shapes. Synesthesia?""","""interesting HIT""","181"
"182","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3AMW0RGHOD2MFX6EBSO0Q459ACWNPM","Submitted","Fri Sep 26 18:49:38 PDT 2014","Thu Sep 11 18:48:41 PDT 2014","Thu Sep 11 18:49:38 PDT 2014",NA,NA,NA,NA,NA,"""5-7""","""complex""","""right""","""five""","""1-5""","""giminigamog""","""1-6""","""5-7""","""1-8""","""simple""","""left""","""one""","""1-5""","""dut""","""1-8""","""5-6""","""5-3""","""complex""","""right""","""three""","""1-5""","""notodop""","""1-2""","""5-3""","""5-1""","""complex""","""right""","""five""","""1-5""","""tibagodapum""","""1-4""","""5-1""","""5-2""","""complex""","""right""","""three""","""1-5""","""gumukig""","""1-7""","""5-2""","""1-5""","""simple""","""left""","""one""","""1-5""","""tud""","""1-5""","""5-4""","""Dunno""","""thanks""","182"
"183","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3ERMJ6L4DYSRR9HE35FJD3PO5SG7MZ","Submitted","Fri Sep 26 18:50:21 PDT 2014","Thu Sep 11 18:48:28 PDT 2014","Thu Sep 11 18:50:21 PDT 2014",NA,NA,NA,NA,NA,"""5-2""","""complex""","""left""","""one""","""1-5""","""gup""","""1-4""","""5-2""","""5-6""","""complex""","""right""","""five""","""1-5""","""gadamiputib""","""1-3""","""5-6""","""5-5""","""complex""","""right""","""three""","""1-5""","""pikudut""","""1-2""","""5-5""","""1-8""","""simple""","""left""","""one""","""1-5""","""gir""","""1-8""","""5-1""","""1-5""","""simple""","""right""","""five""","""1-5""","""dokinimutob""","""1-5""","""5-4""","""1-1""","""simple""","""right""","""three""","""1-5""","""tubupag""","""1-1""","""5-8""","""weird names""","""can't think of many""","183"
"184","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3F1567XTNW5MQ73ZAVKK880ZAJ1Q9H","Submitted","Fri Sep 26 18:50:43 PDT 2014","Thu Sep 11 18:49:39 PDT 2014","Thu Sep 11 18:50:43 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""left""","""five""","""1-5""","""tutikunogup""","""1-8""","""5-1""","""1-6""","""simple""","""right""","""three""","""1-5""","""bumipag""","""1-6""","""5-2""","""5-4""","""complex""","""right""","""three""","""1-5""","""kidudop""","""1-5""","""5-4""","""1-3""","""simple""","""left""","""one""","""1-5""","""dax""","""1-3""","""5-6""","""5-5""","""complex""","""right""","""five""","""1-5""","""pinumoganad""","""1-7""","""5-5""","""1-1""","""simple""","""right""","""one""","""1-5""","""nid""","""1-1""","""5-8""","""It was about what words could mean, when we looked at objects.""","""No comments.""","184"
"185","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3EFE17QCRC5RIT0V0BXHGPDOBKUSHY","Submitted","Fri Sep 26 18:50:59 PDT 2014","Thu Sep 11 18:50:09 PDT 2014","Thu Sep 11 18:50:59 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""left""","""five""","""1-5""","""pudupidakig""","""1-2""","""5-1""","""5-6""","""complex""","""right""","""three""","""1-5""","""bigagup""","""1-3""","""5-6""","""5-7""","""complex""","""left""","""three""","""1-5""","""tuminad""","""1-6""","""5-7""","""5-2""","""complex""","""left""","""five""","""1-5""","""bukubadomup""","""1-7""","""5-2""","""1-1""","""simple""","""left""","""one""","""1-5""","""nur""","""1-1""","""5-5""","""1-4""","""simple""","""right""","""one""","""1-5""","""mog""","""1-4""","""5-8""","""Naming shapes.""","""""","185"
"186","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3QRYMNZ7FYHK7PZLS9XKVE66ZFGTNW","Submitted","Fri Sep 26 18:51:14 PDT 2014","Thu Sep 11 18:50:30 PDT 2014","Thu Sep 11 18:51:14 PDT 2014",NA,NA,NA,NA,NA,"""5-7""","""complex""","""right""","""one""","""1-5""","""bup""","""1-2""","""5-7""","""5-6""","""complex""","""right""","""three""","""1-5""","""gunigan""","""1-1""","""5-6""","""5-2""","""complex""","""left""","""three""","""1-5""","""nagogir""","""1-7""","""5-2""","""5-3""","""complex""","""left""","""five""","""1-5""","""mututitonur""","""1-4""","""5-3""","""5-4""","""complex""","""left""","""five""","""1-5""","""bapidokunop""","""1-6""","""5-4""","""5-5""","""complex""","""left""","""one""","""1-5""","""mog""","""1-3""","""5-5""","""Shapes""","""""","186"
"187","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3VBEN272MKZDIX5KG5FZVP1NWKHSGZ","Submitted","Fri Sep 26 18:51:24 PDT 2014","Thu Sep 11 18:49:16 PDT 2014","Thu Sep 11 18:51:24 PDT 2014",NA,NA,NA,NA,NA,"""5-4""","""complex""","""right""","""three""","""1-5""","""punitob""","""1-3""","""5-4""","""5-8""","""complex""","""right""","""five""","""1-5""","""mimonagagup""","""1-4""","""5-8""","""5-3""","""complex""","""left""","""one""","""1-5""","""dax""","""1-8""","""5-3""","""5-1""","""complex""","""left""","""three""","""1-5""","""gokupim""","""1-7""","""5-1""","""5-5""","""complex""","""right""","""five""","""1-5""","""dokinobatib""","""1-6""","""5-5""","""5-6""","""complex""","""right""","""one""","""1-5""","""tud""","""1-1""","""5-6""","""Silly words and shapes""","""nope""","187"
"188","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3STRJBFXOWRJZJEIVW543MP25KBTKR","Submitted","Fri Sep 26 18:51:29 PDT 2014","Thu Sep 11 18:48:21 PDT 2014","Thu Sep 11 18:51:29 PDT 2014",NA,NA,NA,NA,NA,"""1-5""","""simple""","""right""","""one""","""1-5""","""pim""","""1-5""","""5-4""","""5-3""","""complex""","""left""","""five""","""1-5""","""nopanapugup""","""1-1""","""5-3""","""1-3""","""simple""","""right""","""one""","""1-5""","""mig""","""1-3""","""5-6""","""5-2""","""complex""","""right""","""five""","""1-5""","""kutibibatud""","""1-6""","""5-2""","""1-7""","""simple""","""right""","""three""","""1-5""","""damodop""","""1-7""","""5-5""","""1-4""","""simple""","""right""","""three""","""1-5""","""mutonid""","""1-4""","""5-8""","""Linguistics I would guess - seeing if morpheme complexity and word length mirrors the complexity of objects? VERY INTERESTING if so!!!""","""I have a BA in Linguistics and Lit myself (in case you wondered about my above answer, hehe) . ;) Good luck with your research!! :D""","188"
"189","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3YOH7BII097YCBI70R5J44DN25SKVZ","Submitted","Fri Sep 26 18:51:33 PDT 2014","Thu Sep 11 18:50:47 PDT 2014","Thu Sep 11 18:51:33 PDT 2014",NA,NA,NA,NA,NA,"""5-4""","""complex""","""left""","""one""","""1-5""","""dut""","""1-7""","""5-4""","""5-8""","""complex""","""left""","""one""","""1-5""","""mup""","""1-2""","""5-8""","""5-1""","""complex""","""left""","""five""","""1-5""","""nitibinutob""","""1-4""","""5-1""","""5-5""","""complex""","""left""","""three""","""1-5""","""bunagir""","""1-3""","""5-5""","""5-3""","""complex""","""right""","""five""","""1-5""","""dapukutupim""","""1-5""","""5-3""","""5-2""","""complex""","""right""","""three""","""1-5""","""gomonop""","""1-1""","""5-2""","""Trying to understand a foreign language.""","""Really fun study!""","189"
"190","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3TAYZSBPLL8N33XDHQUATL7MM1D2SR","Submitted","Fri Sep 26 18:51:51 PDT 2014","Thu Sep 11 18:49:59 PDT 2014","Thu Sep 11 18:51:51 PDT 2014",NA,NA,NA,NA,NA,"""5-6""","""complex""","""left""","""three""","""1-5""","""motumig""","""1-7""","""5-6""","""1-3""","""simple""","""right""","""five""","""1-5""","""pagonubapum""","""1-3""","""5-2""","""5-5""","""complex""","""right""","""one""","""1-5""","""gir""","""1-8""","""5-5""","""1-2""","""simple""","""left""","""one""","""1-5""","""nid""","""1-2""","""5-7""","""5-1""","""complex""","""right""","""five""","""1-5""","""bubidagupim""","""1-5""","""5-1""","""1-6""","""simple""","""right""","""three""","""1-5""","""tokumup""","""1-6""","""5-8""","""What we think of when we hear certain sounds. What associations we have built up already.""","""""","190"
"191","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3OCHAWUVGOKQG0N20661SPA8IG0KX2","Submitted","Fri Sep 26 18:52:12 PDT 2014","Thu Sep 11 18:51:17 PDT 2014","Thu Sep 11 18:52:12 PDT 2014",NA,NA,NA,NA,NA,"""1-8""","""simple""","""left""","""one""","""1-5""","""pum""","""1-8""","""5-3""","""5-4""","""complex""","""left""","""one""","""1-5""","""nur""","""1-7""","""5-4""","""5-8""","""complex""","""right""","""five""","""1-5""","""nanimitobip""","""1-3""","""5-8""","""5-5""","""complex""","""left""","""three""","""1-5""","""gonopag""","""1-6""","""5-5""","""5-1""","""complex""","""left""","""three""","""1-5""","""kigatib""","""1-4""","""5-1""","""5-6""","""complex""","""left""","""five""","""1-5""","""kudogipibax""","""1-5""","""5-6""","""Identify a shape based on a word.""","""Great survey!""","191"
"192","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3JMSRU9HQIUVQBQX45UG690II8WVEQ","Submitted","Fri Sep 26 18:52:35 PDT 2014","Thu Sep 11 18:51:23 PDT 2014","Thu Sep 11 18:52:35 PDT 2014",NA,NA,NA,NA,NA,"""1-3""","""simple""","""right""","""three""","""1-5""","""gibipim""","""1-3""","""5-8""","""5-7""","""complex""","""left""","""five""","""1-5""","""gakununopum""","""1-1""","""5-7""","""1-4""","""simple""","""right""","""one""","""1-5""","""mig""","""1-4""","""5-1""","""5-3""","""complex""","""right""","""five""","""1-5""","""bamukipagup""","""1-2""","""5-3""","""1-6""","""simple""","""left""","""three""","""1-5""","""tibutud""","""1-6""","""5-4""","""5-5""","""complex""","""left""","""one""","""1-5""","""dax""","""1-7""","""5-5""","""Language to describe real-world objects""","""""","192"
"193","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3F1567XTNW5MQ73ZAVKK880ZAJ19Q0","Submitted","Fri Sep 26 18:52:50 PDT 2014","Thu Sep 11 18:51:43 PDT 2014","Thu Sep 11 18:52:50 PDT 2014",NA,NA,NA,NA,NA,"""5-2""","""complex""","""right""","""one""","""1-5""","""bup""","""1-1""","""5-2""","""5-7""","""complex""","""right""","""five""","""1-5""","""biputopigir""","""1-6""","""5-7""","""1-5""","""simple""","""right""","""one""","""1-5""","""mog""","""1-5""","""5-3""","""1-7""","""simple""","""right""","""five""","""1-5""","""dogudubanur""","""1-7""","""5-6""","""1-3""","""simple""","""right""","""three""","""1-5""","""munadax""","""1-3""","""5-5""","""5-8""","""complex""","""right""","""three""","""1-5""","""tigotud""","""1-4""","""5-8""","""perception vs. linguistics""","""thanks!""","193"
